Giglio-pc;5;2015-11-19 23:51:46;-1;21,11;0,00;5,53;0,76;0,00;72,60
Giglio-pc;5;2015-11-19 23:51:51;-1;21,22;0,00;5,29;0,50;0,00;72,98
Giglio-pc;5;2015-11-19 23:51:56;-1;21,17;0,00;5,71;0,40;0,00;72,71
Giglio-pc;5;2015-11-19 23:52:01;-1;21,48;0,00;5,58;0,45;0,00;72,48
Giglio-pc;5;2015-11-19 23:52:06;-1;20,94;0,00;5,68;0,50;0,00;72,88
Giglio-pc;5;2015-11-19 23:52:11;-1;22,63;0,00;6,36;0,81;0,00;70,20
Giglio-pc;5;2015-11-19 23:52:16;-1;20,70;0,00;5,41;0,71;0,00;73,18
Giglio-pc;5;2015-11-19 23:52:21;-1;20,24;0,00;4,62;0,50;0,00;74,64
Giglio-pc;5;2015-11-19 23:52:26;-1;20,68;0,00;5,68;0,66;0,00;72,99
Giglio-pc;5;2015-11-19 23:52:31;-1;20,32;0,00;6,19;0,45;0,00;73,04
Giglio-pc;5;2015-11-19 23:52:36;-1;21,69;0,00;5,61;0,46;0,00;72,24
Giglio-pc;5;2015-11-19 23:52:41;-1;21,24;0,00;6,02;0,40;0,00;72,33
Giglio-pc;5;2015-11-19 23:52:46;-1;20,92;0,00;5,83;0,51;0,00;72,75
Giglio-pc;5;2015-11-19 23:52:51;-1;20,71;0,00;5,53;0,65;0,00;73,10
Giglio-pc;5;2015-11-19 23:52:56;-1;18,89;0,00;5,54;0,66;0,00;74,91
Giglio-pc;5;2015-11-19 23:53:01;-1;22,49;0,00;5,74;0,46;0,00;71,32
Giglio-pc;5;2015-11-19 23:53:06;-1;21,74;0,00;6,06;0,41;0,00;71,79
Giglio-pc;5;2015-11-19 23:53:11;-1;21,89;0,00;5,36;0,46;0,00;72,30
Giglio-pc;5;2015-11-19 23:53:16;-1;21,07;0,00;5,70;0,46;0,00;72,77
Giglio-pc;5;2015-11-19 23:53:21;-1;21,09;0,00;5,67;0,66;0,00;72,58
Giglio-pc;5;2015-11-19 23:53:26;-1;19,43;0,00;4,96;0,61;0,00;75,00
Giglio-pc;5;2015-11-19 23:53:31;-1;20,60;0,00;5,72;0,56;0,00;73,13
Giglio-pc;5;2015-11-19 23:53:36;-1;20,86;0,00;5,10;0,51;0,00;73,53
Giglio-pc;5;2015-11-19 23:53:41;-1;19,54;0,00;5,06;0,56;0,00;74,83
Giglio-pc;5;2015-11-19 23:53:46;-1;23,83;0,00;5,88;0,46;0,00;69,83
Giglio-pc;5;2015-11-19 23:53:51;-1;21,95;0,00;5,49;0,41;0,00;72,15
Giglio-pc;5;2015-11-19 23:53:56;-1;20,96;0,00;4,78;0,71;0,00;73,55
Giglio-pc;5;2015-11-19 23:54:01;-1;21,76;0,00;5,78;0,60;0,00;71,86
Giglio-pc;5;2015-11-19 23:54:06;-1;21,48;0,00;5,68;0,50;0,00;72,33
Giglio-pc;5;2015-11-19 23:54:11;-1;20,57;0,00;5,42;0,56;0,00;73,45
Giglio-pc;5;2015-11-19 23:54:16;-1;21,39;0,00;5,44;0,50;0,00;72,67
Giglio-pc;5;2015-11-19 23:54:21;-1;21,12;0,00;5,86;0,56;0,00;72,46
Giglio-pc;5;2015-11-19 23:54:26;-1;20,95;0,00;5,41;0,66;0,00;72,98
Giglio-pc;5;2015-11-19 23:54:31;-1;20,72;0,00;5,75;0,71;0,00;72,83
Giglio-pc;5;2015-11-19 23:54:36;-1;20,99;0,00;6,00;0,85;0,00;72,16
Giglio-pc;5;2015-11-19 23:54:41;-1;21,30;0,00;5,96;0,50;0,00;72,24
Giglio-pc;5;2015-11-19 23:54:46;-1;20,67;0,00;5,13;0,55;0,00;73,64
Giglio-pc;5;2015-11-19 23:55:49;-1;78,05;0,00;14,00;0,05;0,00;7,90
Giglio-pc;5;2015-11-19 23:55:54;-1;54,19;0,00;10,15;0,36;0,00;35,31
Giglio-pc;5;2015-11-19 23:55:59;-1;38,46;0,00;7,76;0,51;0,00;53,27
Giglio-pc;5;2015-11-19 23:56:04;-1;40,95;0,00;9,68;0,61;0,00;48,76
Giglio-pc;5;2015-11-19 23:56:09;-1;39,17;0,00;10,12;0,51;0,00;50,20
Giglio-pc;5;2015-11-19 23:56:14;-1;39,82;0,00;9,83;0,41;0,00;49,95
Giglio-pc;5;2015-11-19 23:56:19;-1;38,82;0,00;9,22;1,47;0,00;50,48
Giglio-pc;5;2015-11-19 23:56:24;-1;37,15;0,00;9,62;0,41;0,00;52,82
Giglio-pc;5;2015-11-19 23:56:29;-1;33,63;0,00;9,01;0,45;0,00;56,91
Giglio-pc;5;2015-11-19 23:56:34;-1;31,25;0,00;8,52;0,50;0,00;59,73
Giglio-pc;5;2015-11-19 23:56:39;-1;36,16;0,00;7,62;0,56;0,00;55,66
Giglio-pc;5;2015-11-19 23:56:44;-1;33,01;0,00;7,43;0,46;0,00;59,10
Giglio-pc;5;2015-11-19 23:56:49;-1;28,11;0,00;7,23;0,61;0,00;64,05
Giglio-pc;5;2015-11-19 23:56:54;-1;28,06;0,00;7,83;0,51;0,00;63,60
Giglio-pc;5;2015-11-19 23:56:59;-1;27,05;0,00;6,97;0,77;0,00;65,22
Giglio-pc;5;2015-11-19 23:57:04;-1;26,89;0,00;7,10;0,61;0,00;65,40
Giglio-pc;5;2015-11-19 23:57:09;-1;30,08;0,00;7,75;0,46;0,00;61,72
Giglio-pc;5;2015-11-19 23:57:14;-1;25,65;0,00;7,05;0,72;0,00;66,58
Giglio-pc;5;2015-11-19 23:57:19;-1;25,30;0,00;6,40;0,46;0,00;67,84
Giglio-pc;5;2015-11-19 23:57:24;-1;26,71;0,00;6,63;0,56;0,00;66,10
Giglio-pc;5;2015-11-19 23:57:29;-1;26,47;0,00;7,11;0,71;0,00;65,70
Giglio-pc;5;2015-11-19 23:57:34;-1;25,97;0,00;6,86;0,66;0,00;66,51
Giglio-pc;5;2015-11-19 23:57:39;-1;26,16;0,00;6,48;0,46;0,00;66,90
Giglio-pc;5;2015-11-19 23:57:44;-1;28,75;0,00;7,25;0,55;0,00;63,44
Giglio-pc;5;2015-11-19 23:57:49;-1;25,67;0,00;6,93;0,46;0,00;66,94
Giglio-pc;5;2015-11-19 23:57:54;-1;27,21;0,00;6,85;0,56;0,00;65,38
Giglio-pc;5;2015-11-19 23:57:59;-1;26,80;0,00;6,72;0,56;0,00;65,92
Giglio-pc;5;2015-11-19 23:58:04;-1;25,47;0,00;6,91;0,41;0,00;67,21
Giglio-pc;5;2015-11-19 23:58:09;-1;27,16;0,00;7,34;0,60;0,00;64,89
Giglio-pc;5;2015-11-19 23:58:14;-1;25,82;0,00;6,51;0,55;0,00;67,12
Giglio-pc;5;2015-11-19 23:58:19;-1;25,85;0,00;7,03;0,56;0,00;66,57
Giglio-pc;5;2015-11-19 23:58:24;-1;27,52;0,00;6,56;0,56;0,00;65,36
Giglio-pc;5;2015-11-19 23:58:29;-1;25,94;0,00;6,95;0,77;0,00;66,34
Giglio-pc;5;2015-11-19 23:58:34;-1;25,23;0,00;7,24;0,46;0,00;67,07
Giglio-pc;5;2015-11-19 23:58:39;-1;26,73;0,00;7,39;0,62;0,00;65,26
